"customerid","age","gender","Marital Status","income","transactionid","Date","productid","price","qty","totalamount","storeid","storename","groupstore","Type","latitude","longitude","Product Name"
186,34,1,Married,"4,02",TR19126,"24/10/2022",P2,3200,6,19200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Ginger Candy 
388,44,1,Married,"16,12",TR44671,"24/10/2022",P9,10000,2,20000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt
401,45,0,Married,"4,08",TR48675,"24/10/2022",P2,3200,5,16000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy 
166,33,0,Married,"3,33",TR4907,"24/10/2022",P9,10000,6,60000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt
107,38,1,Married,"9,85",TR53090,"24/10/2022",P7,9400,6,56400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy
36,32,1,Married,"10,4",TR68000,"24/10/2022",P8,16000,2,32000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat
223,62,1,Single,"5,35",TR6900,"24/10/2022",P10,15000,2,30000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick
372,31,1,Married,"6,19",TR89187,"24/10/2022",P9,10000,2,20000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt
57,33,1,Married,"6,5",TR94900,"24/10/2022",P6,18000,3,54000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cashew
137,34,1,Married,"6,36",TR98873,"24/10/2022",P7,9400,5,47000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy
373,55,1,Married,"14,59",TR50938,"25/10/2022",P10,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick
46,36,1,Married,"8,31",TR61977,"25/10/2022",P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers
354,53,1,Married,"16,94",TR6546,"25/10/2022",P2,3200,5,16000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy 
331,54,0,Married,"16,19",TR7054,"25/10/2022",P10,15000,3,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick
12,2,1,Married,"4,94",TR85256,"25/10/2022",P3,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers
239,41,1,Married,"6,55",TR91625,"25/10/2022",P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt
280,60,1,Married,"9,57",TR99925,"25/10/2022",P10,15000,5,75000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick
48,32,0,Married,"10,62",TR24197,"26/10/2022",P9,10000,4,40000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt
365,28,0,Single,"6,05",TR27277,"26/10/2022",P10,15000,5,75000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick
183,27,1,Single,"0,18",TR39885,"26/10/2022",P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy 
90,21,1,Single,"0",TR41139,"26/10/2022",P7,9400,4,37600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy
109,35,1,Married,"10,04",TR4327,"26/10/2022",P5,4200,3,12600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea
293,54,0,Married,"10,4",TR73573,"26/10/2022",P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
428,60,1,Married,"4,49",TR75594,"26/10/2022",P5,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
356,56,0,Married,"13,25",TR75642,"26/10/2022",P5,4200,2,8400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea
269,39,1,Married,"6,3",TR81045,"26/10/2022",P5,4200,2,8400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea
256,56,0,Married,"7,09",TR89915,"26/10/2022",P5,4200,5,21000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea
435,29,1,Married,"3,61",TR91783,"26/10/2022",P6,18000,1,18000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cashew
120,30,0,Married,"2,48",TR92396,"26/10/2022",P6,18000,1,18000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew
252,18,1,Single,"0",TR15484,"27/10/2022",P5,4200,4,16800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea
340,41,0,Single,"10,9",TR21236,"27/10/2022",P6,18000,2,36000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cashew
231,51,1,Married,"16,59",TR22563,"27/10/2022",P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy 
210,33,0,Married,"10,9",TR33327,"27/10/2022",P6,18000,2,36000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew
126,56,0,Married,"15,75",TR49304,"27/10/2022",P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt
30,37,1,Single,"2,26",TR51394,"27/10/2022",P3,7500,3,22500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers
238,26,0,Single,"6,61",TR56012,"27/10/2022",P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar
75,34,0,Married,"9,69",TR61145,"27/10/2022",P8,16000,1,16000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Oat
85,59,1,Married,"7,89",TR74178,"27/10/2022",P8,16000,2,32000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat
273,27,1,Married,"3,32",TR7687,"27/10/2022",P5,4200,3,12600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
435,29,1,Married,"3,61",TR81183,"27/10/2022",P10,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick
56,20,1,Single,"1",TR88606,"27/10/2022",P10,15000,1,15000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick
345,31,0,Married,"5,06",TR899,"27/10/2022",P8,16000,2,32000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat
68,48,1,Married,"17,42",TR95963,"27/10/2022",P7,9400,4,37600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy
133,47,1,Married,"20,81",TR96423,"27/10/2022",P7,9400,3,28200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy
433,48,1,Married,"11,97",TR10686,"28/10/2022",P8,16000,1,16000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat
152,59,1,Married,"10,68",TR24433,"28/10/2022",P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt
340,41,0,Single,"10,9",TR26928,"28/10/2022",P7,9400,2,18800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy
280,60,1,Married,"9,57",TR31424,"28/10/2022",P4,12000,1,12000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip
63,58,0,Married,"10,78",TR44238,"28/10/2022",P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy 
413,31,0,Married,"8,8",TR48522,"28/10/2022",P10,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick
375,58,0,Married,"8,39",TR50999,"28/10/2022",P2,3200,7,22400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy 
70,30,1,Married,"4,42",TR55940,"28/10/2022",P4,12000,3,36000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Potato Chip
68,48,1,Married,"17,42",TR71886,"28/10/2022",P9,10000,5,50000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt
333,47,0,Married,"17,99",TR77106,"28/10/2022",P4,12000,3,36000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip
1,55,1,Married,"5,12",TR85122,"28/10/2022",P7,9400,3,28200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy
157,44,0,Single,"2,52",TR87453,"28/10/2022",P10,15000,5,75000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick
372,31,1,Married,"6,19",TR89690,"28/10/2022",P7,9400,6,56400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy
24,37,0,Married,"9,53",TR97233,"28/10/2022",P2,3200,3,9600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy 
439,35,0,Single,"12,34",TR9777,"28/10/2022",P9,10000,2,20000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt
27,43,0,Married,"17,42",TR98086,"28/10/2022",P8,16000,3,48000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat
8,37,1,Married,"5,49",TR18456,"29/10/2022",P5,4200,4,16800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea
392,45,0,Married,"19,68",TR2373,"29/10/2022",P5,4200,5,21000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea
186,34,1,Married,"4,02",TR33538,"29/10/2022",P4,12000,3,36000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Potato Chip
276,31,1,Married,"8,96",TR35442,"29/10/2022",P10,15000,5,75000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick
408,34,1,Married,"9,45",TR41951,"29/10/2022",P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
179,25,1,Single,"5,95",TR47208,"29/10/2022",P10,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
415,44,0,Married,"18,57",TR47328,"29/10/2022",P9,10000,7,70000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt
378,54,0,Married,"14,66",TR56654,"29/10/2022",P7,9400,6,56400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy
246,40,1,Single,"21,81",TR58617,"29/10/2022",P4,12000,3,36000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip
318,18,0,Single,"3,64",TR65888,"29/10/2022",P5,4200,4,16800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea
443,33,1,"","9,28",TR80548,"29/10/2022",P9,10000,4,40000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt
376,44,0,Married,"14,65",TR98952,"29/10/2022",P2,3200,4,12800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy 
436,51,1,Married,"18,89",TR13074,"30/10/2022",P4,12000,1,12000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip
336,51,0,Single,"10,84",TR21978,"30/10/2022",P10,15000,4,60000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick
427,54,0,Married,"16,88",TR28578,"30/10/2022",P9,10000,3,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt
44,40,0,Married,"10,65",TR33603,"30/10/2022",P5,4200,5,21000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
343,29,0,Married,"2,26",TR36983,"30/10/2022",P4,12000,4,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip
37,51,0,Married,"17,11",TR39821,"30/10/2022",P7,9400,3,28200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy
257,60,0,Married,"4,25",TR41547,"30/10/2022",P10,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
13,23,0,Single,"2,03",TR43705,"30/10/2022",P6,18000,3,54000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cashew
31,38,0,Married,"9,61",TR45325,"30/10/2022",P7,9400,2,18800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy
283,19,1,Single,"0",TR59214,"30/10/2022",P5,4200,4,16800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea
226,18,0,Single,"0",TR70821,"30/10/2022",P1,8800,8,70400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar
443,33,1,"","9,28",TR81388,"30/10/2022",P5,4200,4,16800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
137,34,1,Married,"6,36",TR84598,"30/10/2022",P9,10000,5,50000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt
329,19,1,Single,"0",TR95724,"30/10/2022",P5,4200,5,21000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
169,34,0,Married,"3,97",TR16977,"31/10/2022",P4,12000,1,12000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip
365,28,0,Single,"6,05",TR18889,"31/10/2022",P2,3200,6,19200,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy 
215,25,0,Single,"5,54",TR24957,"31/10/2022",P2,3200,5,16000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy 
64,48,1,Married,"7,92",TR57196,"31/10/2022",P7,9400,6,56400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy
418,45,0,Single,"23,84",TR71744,"31/10/2022",P2,3200,3,9600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy 
409,47,0,Married,"28,23",TR73229,"31/10/2022",P4,12000,2,24000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip
346,62,0,Married,"5,08",TR76574,"31/10/2022",P10,15000,5,75000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick
277,60,1,Married,"9,38",TR76633,"31/10/2022",P10,15000,5,75000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick
433,48,1,Married,"11,97",TR76665,"31/10/2022",P4,12000,2,24000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip
257,60,0,Married,"4,25",TR80237,"31/10/2022",P8,16000,3,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat
227,33,0,Married,"7,72",TR82097,"31/10/2022",P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea
438,36,1,Single,"5,43",TR8482,"31/10/2022",P10,15000,2,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick
20,43,0,Married,"18,91",TR88444,"31/10/2022",P8,16000,3,48000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat
116,51,1,Married,"15,77",TR89104,"31/10/2022",P7,9400,4,37600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy
436,51,1,Married,"18,89",TR9066,"31/10/2022",P2,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy 
238,26,0,Single,"6,61",TR92831,"31/10/2022",P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy 
347,26,1,Single,"3,69",TR95003,"31/10/2022",P3,7500,5,37500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers
38,56,0,Married,"14,32",TR99445,"31/10/2022",P9,10000,4,40000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt
87,44,1,Married,"9,57",TR15497,"01/11/2022",P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat
97,51,1,Married,"20,22",TR20178,"01/11/2022",P2,3200,5,16000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy 
44,40,0,Married,"10,65",TR20754,"01/11/2022",P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
22,34,0,Single,"9,91",TR22206,"01/11/2022",P6,18000,1,18000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cashew
119,26,1,Single,"5,54",TR24608,"01/11/2022",P4,12000,3,36000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip
327,50,0,Married,"12,41",TR26267,"01/11/2022",P4,12000,5,60000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip
297,41,1,Married,"12,13",TR27979,"01/11/2022",P8,16000,1,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat
282,55,0,Married,"11,38",TR29181,"01/11/2022",P4,12000,4,48000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip
251,45,1,Married,"3,38",TR31161,"01/11/2022",P6,18000,1,18000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cashew
411,19,1,Single,"0",TR37219,"01/11/2022",P5,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea
158,49,1,Married,"5,6",TR41839,"01/11/2022",P10,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick
198,45,0,Married,"10,69",TR42438,"01/11/2022",P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy 
135,41,0,Married,"3,28",TR43850,"01/11/2022",P7,9400,3,28200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy
364,27,1,Married,"3,41",TR43929,"01/11/2022",P10,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
122,26,1,Single,"0,14",TR43950,"01/11/2022",P10,15000,3,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick
414,21,1,Single,"0,74",TR45769,"01/11/2022",P10,15000,2,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick
404,22,0,Single,"2,69",TR50914,"01/11/2022",P4,12000,4,48000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Potato Chip
128,0,1,Married,"6,77",TR54394,"01/11/2022",P4,12000,5,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip
18,47,0,Married,"13,6",TR67616,"01/11/2022",P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
32,34,0,Married,"10,96",TR707,"01/11/2022",P10,15000,2,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick
63,58,0,Married,"10,78",TR75000,"01/11/2022",P7,9400,4,37600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy
347,26,1,Single,"3,69",TR76708,"01/11/2022",P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea
45,53,0,Married,"9,25",TR93762,"01/11/2022",P5,4200,4,16800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea
256,56,0,Married,"7,09",TR17199,"02/11/2022",P7,9400,6,56400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy
301,60,0,Married,"8,97",TR19112,"02/11/2022",P6,18000,3,54000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew
210,33,0,Married,"10,9",TR23155,"02/11/2022",P1,8800,8,70400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar
401,45,0,Married,"4,08",TR30310,"02/11/2022",P8,16000,2,32000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat
98,56,0,Married,"14,54",TR34387,"02/11/2022",P9,10000,2,20000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt
175,60,0,Married,"9,7",TR382,"02/11/2022",P9,10000,1,10000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt
160,48,1,Married,"12,57",TR42300,"02/11/2022",P8,16000,1,16000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat
271,29,0,Married,"4,74",TR55365,"02/11/2022",P2,3200,6,19200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy 
380,40,0,Married,"5,77",TR5820,"02/11/2022",P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
391,26,0,Married,"4,98",TR60267,"02/11/2022",P5,4200,2,8400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea
298,38,1,Married,"8,99",TR60495,"02/11/2022",P5,4200,3,12600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
229,32,0,Married,"10,17",TR84245,"02/11/2022",P5,4200,4,16800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea
164,18,1,Single,"0",TR10026,"03/11/2022",P6,18000,1,18000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cashew
362,25,0,Single,"7,47",TR14047,"03/11/2022",P8,16000,3,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat
134,50,0,Married,"18,62",TR15302,"03/11/2022",P4,12000,3,36000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip
384,59,1,Married,"4,42",TR24456,"03/11/2022",P8,16000,3,48000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat
98,56,0,Married,"14,54",TR29960,"03/11/2022",P3,7500,5,37500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers
151,42,0,Married,"10,38",TR3425,"03/11/2022",P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt
120,30,0,Married,"2,48",TR46680,"03/11/2022",P3,7500,4,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers
302,51,0,Married,"15,43",TR51619,"03/11/2022",P5,4200,3,12600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea
67,19,0,Single,"0",TR6745,"03/11/2022",P9,10000,2,20000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt
316,45,0,Married,"9,49",TR85377,"03/11/2022",P7,9400,2,18800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy
359,46,0,Married,"19,99",TR91375,"03/11/2022",P10,15000,2,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick
39,66,1,Married,"6,19",TR96509,"03/11/2022",P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers
96,55,0,Married,"13,67",TR14887,"04/11/2022",P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar
440,40,0,Married,"3,47",TR15739,"04/11/2022",P9,10000,6,60000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt
191,35,1,Married,"8,3",TR54752,"04/11/2022",P1,8800,9,79200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar
93,32,0,Married,"4,85",TR61239,"04/11/2022",P7,9400,4,37600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy
237,35,1,Married,"8,14",TR84697,"04/11/2022",P10,15000,2,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick
236,28,0,Married,"3,13",TR98203,"04/11/2022",P10,15000,5,75000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick
301,60,0,Married,"8,97",TR22929,"05/11/2022",P3,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers
103,31,1,Single,"4,01",TR26648,"05/11/2022",P10,15000,1,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick
237,35,1,Married,"8,14",TR343,"05/11/2022",P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt
370,26,1,Single,"1,28",TR40329,"05/11/2022",P7,9400,5,47000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy
282,55,0,Married,"11,38",TR42795,"05/11/2022",P5,4200,5,21000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea
222,45,0,Married,"15,03",TR53390,"05/11/2022",P5,4200,5,21000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea
58,27,1,Married,"4,43",TR62366,"05/11/2022",P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea
122,26,1,Single,"0,14",TR65754,"05/11/2022",P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy 
158,49,1,Married,"5,6",TR67517,"05/11/2022",P10,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
